GET_taken|photo_num|mag_number|mag_code|film_type|revolution_num|principal_lat|principal_long|camera_tilt|camera_azimuth|alt_km|lens_mm|sun_elevation|activity_name|description|photographer|date_taken
257:46:26|23357|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
257:47:11|23358|152|PP|SO-368|||||||80||TEC|LUNAR DISC|JSC scan|
257:47:57|23359|152|PP|SO-368|||||||80||TEC|LUNAR DISC|JSC scan|
257:48:42|23360|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
257:49:28|23361|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
257:50:14|23362|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
257:50:59|23363|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
257:51:45|23364|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
257:52:31|23365|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
257:53:16|23366|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
257:54:02|23367|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
257:54:48|23368|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
257:55:33|23369|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
257:56:19|23370|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
257:57:05|23371|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
257:57:50|23372|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
257:58:36|23373|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
257:59:22|23374|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:00:07|23375|152|PP|SO-368|29||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:00:53|23376|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:01:39|23377|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:02:24|23378|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:03:10|23379|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:03:56|23380|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:04:41|23381|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:05:27|23382|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:06:13|23383|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:06:58|23384|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:07:44|23385|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:08:30|23386|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:09:15|23387|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:10:01|23388|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:10:47|23389|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:11:32|23390|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:12:18|23391|152|PP|SO-368|||||||80||TEC|retrieval of film canisters during SIM Bay EVA|JSC scan|17-Dec-72
258:13:04|23392|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:13:50|23393|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:14:03|23394|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:14:17|23395|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:14:31|23396|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:14:45|23397|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:14:59|23398|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:15:13|23399|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:15:27|23400|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:15:41|23401|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:15:55|23402|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:16:09|23403|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:16:23|23404|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
258:16:36|23405|152|PP|SO-368|||||||80||TEC|Transearth coast, SIM Bay EVA / film retrieval|JSC scan|
skip|23406|152|PP|SO-368||||||||||BLANK|JSC scan|
261:59:05|23407|152|PP|SO-368|||||||250||TEC|LUNAR DISC|JSC scan|
261:59:14|23408|152|PP|SO-368|||||||250||TEC|LUNAR DISC|JSC scan|
261:59:23|23409|152|PP|SO-368|||||||250||TEC|LUNAR DISC|JSC scan|
261:59:32|23410|152|PP|SO-368|||||||250||TEC|LUNAR DISC|JSC scan|
261:59:41|23411|152|PP|SO-368|||||||250||TEC|LUNAR DISC|JSC scan|
261:59:51|23412|152|PP|SO-368|||||||250||TEC|LUNAR DISC|JSC scan|
262:00:00|23413|152|PP|SO-368|||||||250||TEC|LUNAR DISC|JSC scan|
262:00:09|23414|152|PP|SO-368|||||||250||TEC|LUNAR DISC|JSC scan|
262:00:18|23415|152|PP|SO-368|||||||250||TEC|EARTH|JSC scan|
262:00:28|23416|152|PP|SO-368|||||||250||TEC|EARTH|JSC scan|
262:00:37|23417|152|PP|SO-368|||||||250||TEC|EARTH|JSC scan|
262:00:46|23418|152|PP|SO-368|||||||250||TEC|EARTH|JSC scan|
262:00:55|23419|152|PP|SO-368|||||||250||TEC|EARTH|JSC scan|
262:01:04|23420|152|PP|SO-368|||||||250||TEC|EARTH|JSC scan|
|23421|153|MM|SO-368|29|18.0 N|64.7 E|47|6|119|250|59|REV 29|CRISES, SEA OF|JSC scan|
|23422|153|MM|SO-368|29|17.3 N|63.0 E|43|349|119|250|58|REV 29|CRISES, SEA OF|JSC scan|
|23423|153|MM|SO-368|29|16.2 N|62.7 E|33|349|119|250|58|REV 29|CRISES, SEA OF|JSC scan|
|23424|153|MM|SO-368|29|16.5 N|62.2 E|34|351|118|250|57|REV 29|CRISES, SEA OF|JSC scan|
|23425|153|MM|SO-368|29|16.4 N|62.0 E|32|352|118|250|57|REV 29|CRISES, SEA OF|JSC scan|
|23426|153|MM|SO-368|29|16.9 N|61.7 E|36|353|118|250|57|REV 29|CRISES, SEA OF|JSC scan|
|23427|153|MM|SO-368|29|17.1 N|61.4 E|37|355|118|250|56|REV 29|CRISES, SEA OF|JSC scan|
|23428|153|MM|SO-368|29|16.6 N|60.6 E|32|345|118|250|56|REV 29|CRISES, SEA OF|JSC scan|
|23429|153|MM|SO-368|29|16.7 N|60.6 E|32|355|118|250|56|REV 29|CRISES, SEA OF|JSC scan|
|23430|153|MM|SO-368|29|16.8 N|60.2 E|32|352|118|250|56|REV 29|CRISES, SEA OF|JSC scan|
|23431|153|MM|SO-368|29|16.9 N|59.9 E|32|352|118|250|55|REV 29|CRISES, SEA OF|JSC scan|
|23432|153|MM|SO-368|29|17.5 N|59.2 E|37|350|118|250|54|REV 29|CRISES, SEA OF|JSC scan|
|23433|153|MM|SO-368|29|17.7 N|58.4 E|38|345|118|250|54|REV 29|CRISES, SEA OF|JSC scan|
|23434|153|MM|SO-368|29|17.9 N|58.2 E|38|350|118|250|53|REV 29|CRISES, SEA OF|JSC scan|
|23435|153|MM|SO-368|29||||||55||REV 38|ZODIACAL LIGHT|JSC scan|
|23436|153|MM|SO-368|29|18.7 N|57.3 E|42|354|117|250|52|REV 29|CRISES, SEA OF|JSC scan|
|23437|153|MM|SO-368|29|18.8 N|57.8 E|42|356|117|250|53|REV 29|CRISES, SEA OF|JSC scan|
|23438|153|MM|SO-368|29|18.4 N|56.5 E|38|355|117|250|52|REV 29|CRISES, SEA OF|JSC scan|
|23439|153|MM|SO-368|29|18.7 N|55.7 E|40|355|117|250|51|REV 29|CRISES, SEA OF|JSC scan|
|23440|153|MM|SO-368|29|18.8 N|55.3 E|40|352|117|250|50|REV 29|PEIRCE B, E OF|JSC scan|
|23441|153|MM|SO-368|29|19.0 N|55.0 E|41|353|117|250|50|REV 29|PEIRCE B, E OF|JSC scan|
|23442|153|MM|SO-368|29|19.1 N|54.6 E|41|356|117|250|50|REV 29|PEIRCE B, E OF|JSC scan|
|23443|153|MM|SO-368|29|19.6 N|54.1 E|44|353|117|250|49|REV 29|PEIRCE B, E OF|JSC scan|
|23444|153|MM|SO-368|29|19.8 N|53.9 E|44|356|117|250|49|REV 29|PEIRCE B, E OF|JSC scan|
|23445|153|MM|SO-368|29|19.8 N|53.5 E|44|356|117|250|48|REV 29|PEIRCE B, E OF|JSC scan|
|23446|153|MM|SO-368|29|19.9 N|53.1 E|44|357|116|250|48|REV 29|PEIRCE B, E OF|JSC scan|
|23447|153|MM|SO-368|29|20.0 N|52.7 E|44|358|116|250|48|REV 29|PEIRCE B, W OF|JSC scan|
|23448|153|MM|SO-368|29|20.0 N|52.3 E|44|358|116|250|47|REV 29|PEIRCE C, W OF|JSC scan|
|23449|153|MM|SO-368|29|20.1 N|51.9 E|44|358|115|250|47|REV 29|PEIRCE C, W OF|JSC scan|
|23450|153|MM|SO-368|29|20.0 N|51.5 E|42|360|116|250|47|REV 29|PEIRCE C, W OF|JSC scan|
|23451|153|MM|SO-368|29|19.8 N|50.5 E|41|349|116|250|46|REV 29|PEIRCE C|JSC scan|
|23452|153|MM|SO-368|29|20.7 N|51.0 E|46|3|116|250|46|REV 29|TISSERAND A, E OF|JSC scan|
|23453|153|MM|SO-368|29|21.9 N|50.5 E|52|1|116|250|45|REV 29|TISSERAND A, N OF, MACROBIUS S|JSC scan|
|23454|153|MM|SO-368|29|22.1 N|50.2 E|53|1|116|250|45|REV 29|TISSERAND A, N OF, MACROBIUS S|JSC scan|
|23455|153|MM|SO-368|29|19.9 N|49.2 E|39|355|115|250|45|REV 29|TISSERAND A|JSC scan|
|23456|153|MM|SO-368|29|19.7 N|48.7 E|36|353|115|250|44|REV 29|TISSERAND A, SW RIM|JSC scan|
|23457|153|MM|SO-368|29|19.8 N|48.2 E|36|352|115|250|44|REV 29|TISSERAND, S OF|JSC scan|
|23458|153|MM|SO-368|29|19.8 N|47.7 E|36|353|115|250|43|REV 29|TISSERAND, S OF|JSC scan|
|23459|153|MM|SO-368|29|20.1 N|47.6 E|38|359|115|250|43|REV 29|TISSERAND, S OF|JSC scan|
|23460|153|MM|SO-368|29|20.7 N|47.0 E|42|356|115|250|43|REV 29|MACROBIUS, SE WALL|JSC scan|
|23461|153|MM|SO-368|29|21.1 N|46.5 E|45|354|115|250|42|REV 29|MACROBIUS|JSC scan|
|23462|153|MM|SO-368|29|20.7 N|45.8 E|42|349|115|250|42|REV 29|MACROBIUS|JSC scan|
|23463|153|MM|SO-368|29|20.9 N|45.8 E|42|352|115|250|41|REV 29|MACROBIUS|JSC scan|
|23464|153|MM|SO-368|29|22.0 N|44.5 E|50|345|115|250|40|REV 29|MACROBIUS, W WALL|JSC scan|
|23465|153|MM|SO-368|29|21.7 N|44.9 E|57|355|114|250|40|REV 29|MACROBIUS, W WALL|JSC scan|
|23466|153|MM|SO-368|29|21.6 N|44.3 E|46|353|114|250|40|REV 29|MACROBIUS, W OF|JSC scan|
|23467|153|MM|SO-368|29|20.9 N|43.3 E|41|343|114|250|39|REV 29|MACROBIUS, W OF|JSC scan|
|23468|153|MM|SO-368|29|22.2 N|43.3 E|48|354|114|250|39|REV 29|MACROBIUS, W OF|JSC scan|
|23469|153|MM|SO-368|29|22.2 N|43.1 E|48|357|114|250|39|REV 29|MACROBIUS, W OF|JSC scan|
|23470|153|MM|SO-368|29|22.5 N|41.9 E|50|350|114|250|37|REV 29|MACROBIUS B, N OF|JSC scan|
|23471|153|MM|SO-368|29|22.1 N|41.3 E|47|345|114|250|37|REV 29|MACROBIUS B|JSC scan|
|23472|153|MM|SO-368|29|22.4 N|41.9 E|48|353|114|250|38|REV 29|MACROBIUS B, N OF|JSC scan|
|23473|153|MM|SO-368|29|23.2 N|40.8 E|52|353|113|250|36|REV 29|MACROBIUS M|JSC scan|
|23474|153|MM|SO-368|29|23.9 N|40.2 E|55|353|113|250|36|REV 29|MACROBIUS M, ROMER U, V|JSC scan|
|23475|153|MM|SO-368|29|24.2 N|39.9 E|55|354|113|250|35|REV 29|MACROBIUS M, ROMER U, V|JSC scan|
|23476|153|MM|SO-368|29|24.8 N|39.3 E|57|353|113|250|34|REV 29|ROMER E, N, P, U, V|JSC scan|
|23477|153|MM|SO-368|29|23.0 N|39.0 E|50|352|113|250|35|REV 29|ROMER U, V|JSC scan|
|23478|153|MM|SO-368|29|23.6 N|38.7 E|52|354|113|250|34|REV 29|ROMER U, V|JSC scan|
|23479|153|MM|SO-368|29|23.2 N|38.3 E|51|354|113|250|34|REV 29|ROMERJ|JSC scan|
|23480|153|MM|SO-368|29|22.4 N|38.0 E|45|355|113|250|34|REV 29|ROMERJ|JSC scan|
|23481|153|MM|SO-368|29|22.5 N|37.5 E|45|354|112|250|34|REV 29|ROMER J|JSC scan|
|23482|153|MM|SO-368|29|22.0 N|36.4 E|43|342|112|250|33|REV 29|ROMER K|JSC scan|
|23483|153|MM|SO-368|29|21.7 N|35.5 E|41|336|112|250|32|REV 29|ROMER K, S OF|JSC scan|
|23484|153|MM|SO-368|29|21.9 N|34.8 E|43|333|112|250|31|REV 29|LITTROW F|JSC scan|
|23485|153|MM|SO-368|29|22.0 N|34.1 E|44|332|112|250|31|REV 29|LITTROW F|JSC scan|
|23486|153|MM|SO-368|29|23.4 N|32.0 E|54|325|112|250|29|REV 29|LITTROW, A, D|JSC scan|
|23487|153|MM|SO-368|29|25.0 N|31.8 E|59|334|112|250|28|REV 29|LITTROW D, LE MONNIER|JSC scan|
|23488|153|MM|SO-368|29|24.6 N|31.5 E|57|332|112|250|28|REV 29|LITTROW D, LE MONNIER|JSC scan|
|23489|153|MM|SO-368|29|22.7 N|31.7 E|48|329|112|250|28|REV 29|LITTROW A|JSC scan|
|23490|153|MM|SO-368|29|23.4 N|32.1 E|50|342|111|250|29|REV 29|LITTROW A, D|JSC scan|
|23491|153|MM|SO-368|29|23.1 N|31.6 E|48|339|111|250|28|REV 29|LITTROW A|JSC scan|
|23492|153|MM|SO-368|29|23.3 N|31.1 E|49|338|111|250|28|REV 29|LITTROW A|JSC scan|
|23493|153|MM|SO-368|29|23.5 N|31.5 E|49|350|111|250|28|REV 29|LITTROW A|JSC scan|
|23494|153|MM|SO-368|29|23.1 N|31.3 E|46|351|111|250|28|REV 29|LITTROW A|JSC scan|
|23495|153|MM|SO-368|29|23.0 N|31.0 E|44|354|111|250|28|REV 29|LITTROW A|JSC scan|
|23496|153|MM|SO-368|29|25.0 N|30.1 E|55|352|111|250|26|REV 29|LE MONNIER|JSC scan|
|23497|153|MM|SO-368|29|25.1 N|30.2 E|55|357|111|250|27|REV 29|LE MONNIER|JSC scan|
|23498|153|MM|SO-368|29|23.9 N|30.6 E|49|6|110|250|27|REV 29|LITTROW, N OF|JSC scan|
|23499|153|MM|SO-368|29|26.1 N|29.6 E|58|0|110|250|26|REV 29|LITTROW, N OF|JSC scan|
|23500|153|MM|SO-368|29|26.5 N|29.5 E|59|5|110|250|26|REV 29|LE MONNIER, K, POSIDONIUS|JSC scan|
|23501|153|MM|SO-368|29|24.1 N|028.8 E|49|2|110|250|26|REV 29|SERENITY, SEA OF|JSC scan|
|23502|153|MM|SO-368|29|24.4 N|028.7 E|51|4|110|250|25|REV 29|SERENITY, SEA OF|JSC scan|
|23503|153|MM|SO-368|29|24.3 N|028.4 E|51|7|110|250|25|REV 29|SERENITY, SEA OF|JSC scan|
|23504|153|MM|SO-368|29|26.1 N|029.2 E|58|16|110|250|25|REV 29|LE MONNIER, K|JSC scan|
|23505|153|MM|SO-368|29|26.8 N|026.3 E|60|356|110|250|23|REV 29|SERENITY, SEA OF|JSC scan|
|23506|153|MM|SO-368|29|27.0 N|025.8 E|60|353|110|250|22|REV 29|SERENITY, SEA OF|JSC scan|
|23507|153|MM|SO-368|29|27.2 N|025.4 E|61|353|109|250|22|REV 29|SERENITY, SEA OF|JSC scan|
|23508|153|MM|SO-368|29|27.4 N|024.9 E|61|356|109|250|21|REV 29|SERENITY, SEA OF|JSC scan|
|23509|153|MM|SO-368|29|24.0 N|025.4 E|48|5|109|250|23|REV 29|SERENITY, SEA OF|JSC scan|
|23510|153|MM|SO-368|29|24.7 N|025.5 E|52|9|109|250|22|REV 29|SERENITY, SEA OF|JSC scan|
|23511|153|MM|SO-368|29|25.9 N|024.8 E|57|5|109|250|22|REV 29|SERENITY, SEA OF|JSC scan|
|23512|153|MM|SO-358|29|24.8 N|024.2 E|52|3|109|250|21|REV 29|SERENITY, SEA OF|JSC scan|
|23513|153|MM|SO-368|29|24.8 N|021.8 E|53|345|109|250|19|REV 29|BESSEL, SE OF|JSC scan|
|23514|153|MM|SO-368|29|23.8 N|022.2 E|47|349|109|250|20|REV 29|BESSEL, SE OF|JSC scan|
|23515|153|MM|SO-368|29|23.2 N|022.2 E|42|353|109|250|20|REV 29|BESSEL|JSC scan|
|23516|153|MM|SO-368|36|26.4 S|173.6 E|66|231|117|250|0|REV 36|VAN DE GRAAFF|JSC scan|
|23517|153|MM|SO-368|36|29.4 S|169.4 E|68|231|117|250|4|REV 36|VAN DE GRAAFF, THOMSON|JSC scan|
|23518|153|MM|SO-368||27.2 S|172.9 E|64|224|117|250|1|REV 36|VAN DE GRAAFF, THOMSON|JSC scan|
|23519|153|MM|SO-368||||||||||DARK|JSC scan|
|23520|153|MM|SO-368|36|30.2 S|172.9 E|66|211|117|250|1|REV 36|VAN DE GRAAFF, BIRKELAND|JSC scan|
|23521|153|MM|SO-368|36|28.6 S|170.4 E|67|224|117|250|3||VAN DE GRAAFF|JSC scan|
|23522|153|MM|SO-368||||||||||DARK|JSC scan|
|23523|153|MM|SO-368|36|29.4 S|168.7 E|67|224|118|250|5|REV 36|VAN DE GRAAFF, THOMSON|JSC scan|
|23524|153|MM|SO-368|36|29.0 S|169.1 E|67|223|118|250|4|REV 36|VAN DE GRAAFF, THOMSON, ZELINSKY|JSC scan|
|23525|153|MM|SO-368|36|28.6 S|168.9 E|67|224|118|250|5|REV 36|VAN DE GRAAFF, THOMSON, ZELINSKY|JSC scan|
|23526|153|MM|SO-368|36|27.0 S|170.5 E|64|223|118|250|3|REV 36|VAN DE GRAAFF, ZELINSKY|JSC scan|
|23527|153|MM|SO-368|36|30.0 S|171.0 E|66|209|118|250|3|REV 36|VAN DE GRAAFF, THOMSON, BIRKELAND|JSC scan|
|23528|153|MM|SO-368|36|28.3 S|168.0 E|66|222|118|250|5|REV 36|VAN DE GRAAFF, THOMSON, ZELINSKY|JSC scan|
|23529|153|MM|SO-368|36|28.1 S|167.6 E|66|223|118|250|6|REV 36|VAN DE GRAAFF, THOMSON, ZELINSKY|JSC scan|
|23530|153|MM|SO-368|36|27.6 S|167.4 E|65|222|118|250|6|REV 36|VAN DE GRAAFF, E WALL, ZELINSKY|JSC scan|
|23531|153|MM|SO-368|36|27.1 S|167.0 E|65|224|118|250|6|REV 36|ZELINSKY, THOMSON, INGENUITY, SEA OF|JSC scan|
|23532|153|MM|SO-368|36|27.0 S|166.8 E|65|224|118|250|6|REV 36|ZELINSKY, THOMSON, INGENUITY, SEA OF|JSC scan|
|23533|153|MM|SO-368|36|26.5 S|166.8 E|64|225|118|250|6|REV 36|ZELINSKY, THOMSON, INGENUITY, SEA OF|JSC scan|
|23534|153|MM|SO-368|36|27.0 S|165.6 E|64|223|119|250|8|REV 36|ZELINSKY, INGENUITY, SEA OF|JSC scan|
|23535|153|MM|SO-368|36|27.6 S|164.8 E|65|222|119|250|8|REV 36|INGENUITY, SEA OF|JSC scan|
|23536|153|MM|SO-368|36|27.8 S|164.2 E|66|223|119|250|9|REV 36|O' DAY, INGENUITY, SEA OF|JSC scan|
|23537|153|MM|SO-368|36|27.7 S|163.7 E|66|224|119|250|9|REV 36|O' DAY, INGENUITY, SEA OF|JSC scan|
|23538|153|MM|SO-368|36|27.5 S|163.4 E|65|222|119|250|9|REV 36|INGENUITY, SEA OF|JSC scan|
|23539|153|MM|SO-368|36|27.5 S|163.1 E|65|223|119|250|10|REV 36|O' DAY, INGENUITY, SEA OF|JSC scan|
|23540|153|MM|SO-368|36|26.5 S|163.2 E|64|226|119|250|10|REV 36|O' DAY, INGENUITY, SEA OF|JSC scan|
|23541|153|MM|SO-368|36|24.5 S|164.6 E|60|228|119|250|9|REV 36|PARACELSUS, INGENUITY, SEA OF'|JSC scan|
|23542|153|MM|SO-368|36|32.1 S|167.2 E|67|195|119|250|6|REV 36|VAN DE GRAAFF, ZELINSKY, THOMSON|JSC scan|
|23543|153|MM|SO-368|36|31.3 S|166.4 E|67|197|119|250|7|REV 36|ZELINSKY, THOMSON|JSC scan|
|23544|153|MM|SO-368|36|31.0 S|164.2 E|67|206|119|250|8|REV 36|ZELINSKY, THOMSON, INGENUITY, SEA|JSC scan|
|23545|153|MM|SO-368|||||||250||REV 36|LIMB, HORIZON|JSC scan|
|23546|153|MM|SO-368|36|28.7 S|159.9 E|67|222|119|250|12|REV 36|0' DAY, INGENUITY, SEA OF|JSC scan|
|23547|153|MM|SO-368|36|28.1 S|159.8 E|67|224|119|250|13|REV 36|0' DAY, INGENUITY, SEA OF|JSC scan|
|23548|153|MM|SO-368|36|27.6 S|159.9 E|66|223|120|250|13|REV 36|0' DAY|JSC scan|
|23549|153|MM|SO-368|36|27.0 S|159.9 E|65|220|120|250|13|REV 36|0' DAY|JSC scan|
|23550|153|MM|SO-368|36|27.7 S|158.6 E|66|223|120|250|14|REV 36|0 'DAY|JSC scan|
|23551|153|MM|SO-368|36|27.1 S|157.9 E|66|226|120|250|14|REV 36|0' DAY, SIERPINSKI|JSC scan|
|23552|153|MM|SO-368|36|27.3 S|157.2 E|66|226|123|250|15|REV 36|0' DAY, SIERPINSKI|JSC scan|
|23553|153|MM|SO-368|36|26.1 S|158.0 E|65|226|120|250|14|REV 36|BARBIER, SIERPINSKI|JSC scan|
|23554|153|MM|SO-368|36|26.2 S|157.4 E|65|227|120|250|15|REV 36|BARBIER, SIERPINSKI|JSC scan|
|23555|153|MM|SO-368|36|29.0 S|164.0 E|64|189|120|250|9|REV 36|THOMSON, INGENUITY, SEA OF|JSC scan|
|23556|153|MM|SO-368|36|26.2 S|155.5 E|66|229|120|250|17|REV 36|BARBIER, SIERPINSKI, HOLETSCHEK|JSC scan|
|23557|153|MM|SO-368|36|26.4 S|156.0 E|65|224|120|250|16|REV 36|BARBIER, SIERPINSKI, HOLETSCHEK|JSC scan|
|23558|153|MM|SO-368|36|27.0 S|155.9 E|65|221|120|250|16|REV 36|BARBIER, SIERPINSKI|JSC scan|
|23559|153|MM|SO-368|36|25.8 S|156.1 E|64|223|121|250|16|REV 36|BARBIER, SIERPINSKI, HOLETSCHEK|JSC scan|
|23560|153|MM|SO-368|36|25.6 S|155.6 E|64|225|121|250|17|REV 36|BARBIER, SIERPINSKI, HOLETSCHEK|JSC scan|
|23561|153|MM|SO-368|36|24.6 S|154.6 E|64|231|121|250|18|REV 36|BARBIER, SIERPINSKI, HOLETSCHEK|JSC scan|
|23562|153|MM|SO-368||||||||||BLANK|JSC scan|
|23563|153|MM|SO-368|39|16.8 N|019.1 E|67|240|109|80|27|REV 39|TACQUET, AUWERS, MENELAUS|JSC scan|
|23564|153|MM|SO-368|39|16.9 N|020.4 E|34|221|108|80|28|REV 39|TACQUET, A|JSC scan|
|23565|153|MM|SO-368|39|17.1 N|017.7 E|45|238|108|80|26|REV 39|TACQUET, AUWERS, MENELAUS|JSC scan|
|23566|153|MM|SO-368|39|17.6 N|016.2 E|49|249|108|80|24|REV 39|MENELAUS, A, N, R|JSC scan|
|23567|153|MM|SO-368|39|17.7 N|015.9 E|48|247|108|80|24|REV 39|MENELAUS, A, N, R|JSC scan|
|23568|153|MM|SO-368|39|18.0 N|014.8 E|45|250|108|80|23|REV 39|MENELAUS, A, N, R|JSC scan|
|23569|153|MM|SO-368|39|18.8 N|013.2 E|34|251|108|80|21|REV 39|MENELAUS, A, SULPICIUS GALLUS|JSC scan|
|23570|153|MM|SO-368|39|19.1 N|011.5 E|36|258|108|80|20|REV 39|SULPICIUS GALLUS, RILLES|JSC scan|
|23571|153|MM|SO-368|39|19.4 N|010.6 E|38|263|108|80|19|REV 39|SULPICIUS GALLUS, RILLES|JSC scan|
|23572|153|MM|SO-368|39|19.7 N|008.7 E|46|269|106|80|17|REV 39|MANILIUS F, ARATUS A|JSC scan|
|23573|153|MM|SO-368|39|19.8 N|007.5 E|49|270|106|80|16|REV 39|MANILIUS F, ARATUS A|JSC scan|
|23574|153|MM|SO-368|39|19.2 N|007.2 E|46|261|106|80|16|REV 39|MANILIUS F, CONON|JSC scan|
|23575|153|MM|SO-368|39|19.2 N|006.3 E|46|259|106|80|15|REV 39|MANILIUS F|JSC scan|
|23576|153|MM|SO-368|39|18.9 N|005.5 E|46|256|106|80|14|REV 39|MANILIUS F|JSC scan|
|23577|153|MM|SO-368|39|18.8 N|004.5 E|46|254|105|80|13|REV 39|MANILIUS F|JSC scan|
|23578|153|MM|SO-368|39|18.8 N|003.3 E|47|254|105|80|12|REV 39|CONON, S OF|JSC scan|
|23579|153|MM|SO-368|39|18.7 N|002.6 E|45|252|105|80|11|REV 39|CONON, S OF|JSC scan|
|23580|153|MM|SO-368|39|18.8 N|001.8 E|44|253|105|80|11|REV 39|CONON, S OF|JSC scan|
|23581|153|MM|SO-368|39|19.0 N|001.4 E|39|253|105|80|10|REV 39|CONON, S OF|JSC scan|
|23582|153|MM|SO-368|39|19.1 N|001.5 E|29|248|104|80|10|REV 39|CONON, S OF|JSC scan|
|23583|153|MM|SO-368|39|19.9 N|000.5 W|21|270|104|80|9|REV 39|APENNINE MOUNTAINS|JSC scan|
|23584|153|MM|SO-368|39|20.1 N|001.1 W|19|287|104|80|8|REV 39|APENNINE MOUNTAINS|JSC scan|
|23585|153|MM|SO-368|39|20.2 N|002.6 W|26|285|103|80|7|REV 39|APENNINE MOUNTAINS|JSC scan|
|23586|153|MM|SO-368|39|21.1 N|004.2 W|39|302|103|80|5|REV 39|WALLACE, E OF|JSC scan|
|23587|153|MM|SO-368|39|21.4 N|005.5 W|43|302|103|80|4|REV 39|WALLACE, E OF|JSC scan|
